time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2024-01-02 16:00:00,0.0,0,24.017805,24.303034,317.45352,2.1387432,6.38335
2024-01-02 17:00:00,0.0,0,31.925425,17.984945,350.26578,3.4064605,6.6894913
2024-01-02 18:00:00,0.0,0,29.565163,15.289143,383.93863,4.296429,7.5262055
2024-01-02 19:00:00,0.0,0,26.173803,16.083075,384.29337,3.9710667,7.6098514
2024-01-02 20:00:00,0.0,0,23.541262,16.772417,381.53403,3.1928263,7.44513
2024-01-02 21:00:00,0.0,0,21.027056,17.183533,375.50928,2.3425953,7.1661267
2024-01-02 22:00:00,0.0,0,18.666883,17.246952,354.22238,1.1558754,6.939293
2024-01-02 23:00:00,0.0,0,13.64603,21.542503,337.42337,0.45307755,6.0365257
2024-01-03 00:00:00,0.0,0,10.170044,25.660105,286.98965,0.19320486,5.413941
2024-01-03 01:00:00,0.0,0,10.212377,28.623642,274.62436,0.1126151,4.98671
2024-01-03 02:00:00,0.0,0,9.533571,29.18007,276.60025,0.09292123,4.827742
2024-01-03 03:00:00,0.0,0,12.125922,28.821917,264.46402,0.109425955,5.135576
2024-01-03 04:00:00,0.0,0,11.77261,28.16712,260.43716,0.2405353,5.937224
2024-01-03 05:00:00,0.0,0,15.4135475,19.554441,277.9858,1.125585,7.2193036
2024-01-03 06:00:00,0.0,0,20.374578,13.382863,308.92197,5.182116,7.998407
2024-01-03 07:00:00,0.0,0,24.04647,11.83289,301.9977,8.345286,8.821532
2024-01-03 08:00:00,0.0,0,21.675415,15.675479,315.53656,10.627504,9.497508
2024-01-03 09:00:00,0.0,0,18.975794,17.072115,317.8835,12.214142,8.759723
2024-01-03 10:00:00,0.0,0,20.591902,22.697603,306.19812,8.846729,9.393987
2024-01-03 11:00:00,0.0,0,19.601332,23.836359,308.8475,9.010908,10.115244
2024-01-03 12:00:00,0.0,0,19.966154,24.954828,312.0616,6.914225,9.79197
2024-01-03 13:00:00,0.0,0,20.943066,21.954695,330.94363,7.5602436,9.841306
2024-01-03 14:00:00,0.0,0,30.654882,22.217081,341.69272,11.100331,10.687106
2024-01-03 15:00:00,0.0,0,36.76972,18.753853,361.93396,7.0448117,11.236687
2024-01-03 16:00:00,0.0,0,38.04385,13.7056875,424.23813,8.920992,10.643809
2024-01-03 17:00:00,0.0,0,36.788902,12.629508,455.4353,8.973591,11.276065
2024-01-03 18:00:00,0.0,0,31.746431,13.395771,441.30493,8.710491,10.714835
2024-01-03 19:00:00,0.0,0,28.658422,13.597964,418.3126,5.6227,11.352052
2024-01-03 20:00:00,0.0,0,25.812485,15.415024,388.41907,3.3714163,11.330029
2024-01-03 21:00:00,0.0,0,21.223108,17.496252,361.22934,1.5198461,10.130319
2024-01-03 22:00:00,0.0,0,17.766432,20.560549,333.86642,0.58806884,8.989149
2024-01-03 23:00:00,0.0,0,15.80468,24.096186,308.61096,0.20345919,8.16245
2024-01-04 00:00:00,0.0,0,14.608142,29.637602,290.98148,0.12675135,8.296602
2024-01-04 01:00:00,0.0,0,14.484906,29.319605,286.5459,0.10850698,7.9746766
2024-01-04 02:00:00,0.0,0,13.781238,28.777046,274.48776,0.10109484,7.2397313
2024-01-04 03:00:00,0.0,0,13.6925535,27.314842,260.3016,0.12402168,7.729242
2024-01-04 04:00:00,0.0,0,14.878863,24.433325,260.68637,0.2105575,7.489016
2024-01-04 05:00:00,0.0,0,17.719122,19.7003,270.89407,0.92188185,7.4560485
2024-01-04 06:00:00,0.0,0,20.070284,16.16593,301.6105,2.4357452,7.456496
2024-01-04 07:00:00,0.0,0,24.183065,15.251168,364.24045,7.2594895,8.481091
2024-01-04 08:00:00,0.0,0,23.732275,17.245375,314.8967,10.858616,10.52697
2024-01-04 09:00:00,0.0,0,22.480293,27.047155,302.6163,11.474499,8.957954
2024-01-04 10:00:00,0.0,0,23.194277,32.455975,278.67896,9.37696,9.458146
2024-01-04 11:00:00,0.0,0,22.305008,40.744644,259.09763,6.49501,10.090086
2024-01-04 12:00:00,0.0,0,19.663488,46.224823,245.23204,5.0540595,9.383041
2024-01-04 13:00:00,0.0,0,19.758736,48.233906,244.9983,4.4955754,8.900062
2024-01-04 14:00:00,0.0,0,23.156317,46.22113,259.84167,3.8986607,8.31533
2024-01-04 15:00:00,0.0,0,31.521118,33.23231,281.88974,3.3665228,8.6535425
2024-01-04 16:00:00,0.0,0,34.279606,20.71535,325.79855,4.409652,9.446528
2024-01-04 17:00:00,0.0,0,32.83132,16.690474,349.76624,3.5970943,9.996086
2024-01-04 18:00:00,0.0,0,30.961966,13.8158865,346.90134,2.8242037,10.314218
2024-01-04 19:00:00,0.0,0,29.88919,13.436709,383.71848,1.4671949,11.494282
2024-01-04 20:00:00,0.0,0,22.916925,13.296326,378.6019,0.4907576,9.803952
2024-01-04 21:00:00,0.0,0,19.522879,14.414531,341.2553,0.4171691,8.7213125
2024-01-04 22:00:00,0.0,0,13.336446,20.429792,319.365,0.25719753,7.609759
2024-01-04 23:00:00,0.0,0,9.162227,25.988417,295.17236,0.116225846,6.562263
2024-01-05 00:00:00,0.0,0,7.455599,31.090837,256.3965,0.065538086,5.6865826
2024-01-05 01:00:00,0.0,0,9.328495,37.83281,228.72993,0.04915772,4.7902436
2024-01-05 02:00:00,0.0,0,8.106442,37.901917,208.43451,0.04951772,4.2951627
2024-01-05 03:00:00,0.0,0,7.7326274,37.13037,205.80754,0.066368245,4.4087353
2024-01-05 04:00:00,0.0,0,7.9852967,36.120495,207.61792,0.15849604,4.988341
2024-01-05 05:00:00,0.0,0,11.278938,29.197311,216.80894,0.6828458,5.5663548
2024-01-05 06:00:00,0.0,0,17.32002,20.904469,246.1711,2.3135269,6.322334
2024-01-05 07:00:00,0.0,0,19.307657,21.887268,274.41812,5.828196,7.416557
2024-01-05 08:00:00,0.0,0,16.421396,27.258543,285.9019,7.8234496,6.821094
2024-01-05 09:00:00,0.0,0,15.530326,32.441624,253.33356,7.968481,6.8318114
2024-01-05 10:00:00,0.0,0,15.047339,40.119335,252.28471,5.7461524,6.936228
2024-01-05 11:00:00,0.0,0,17.036182,47.79262,243.15051,4.6924934,7.5368237
2024-01-05 12:00:00,0.0,0,19.135977,47.37119,237.51836,3.9595335,7.58678
2024-01-05 13:00:00,0.0,0,18.34882,46.73708,252.31367,5.453193,8.97082
2024-01-05 14:00:00,0.0,0,25.318865,32.89078,276.67807,5.8034096,9.573877
2024-01-05 15:00:00,0.0,0,29.552988,22.508387,297.494,6.2172914,9.583148
2024-01-05 16:00:00,0.0,0,35.728657,18.04653,308.42218,7.845384,9.543785
2024-01-05 17:00:00,0.0,0,34.27593,16.011072,309.92392,7.323967,8.8189535
2024-01-05 18:00:00,0.0,0,22.164953,19.06434,300.5195,5.2557673,8.601522
2024-01-05 19:00:00,0.0,0,16.174849,22.606272,328.3362,3.7130706,8.11282
2024-01-05 20:00:00,0.0,0,12.460368,21.104956,317.09558,2.1746526,7.5483136
2024-01-05 21:00:00,0.0,0,10.626541,19.982409,290.1506,1.4053464,6.012137
2024-01-05 22:00:00,0.0,0,9.318261,20.808334,267.12125,0.79808754,4.5501146
2024-01-05 23:00:00,0.0,0,8.717364,22.767298,258.4565,0.46834004,3.1556387
2024-01-06 00:00:00,0.0,0,7.7140794,23.874308,251.9961,0.2113391,2.8001397
2024-01-06 01:00:00,0.0,0,7.0259647,24.101004,237.50844,0.12995027,3.0661337
2024-01-06 02:00:00,0.0,0,5.9933305,25.547647,225.45528,0.12104983,2.7657077
2024-01-06 03:00:00,0.0,0,5.373012,26.58549,217.3385,0.11279422,2.7441053
2024-01-06 04:00:00,0.0,0,6.101312,26.456062,214.0178,0.18355377,2.997145
2024-01-06 05:00:00,0.0,0,9.025662,23.500328,224.78282,0.3015031,4.026759
2024-01-06 06:00:00,0.0,0,10.779187,20.934986,232.21138,0.6437843,4.9731956
2024-01-06 07:00:00,0.0,0,10.949763,21.72107,240.6441,1.9397993,5.662714
2024-01-06 08:00:00,0.0,0,9.757227,28.318224,248.92543,3.444072,5.837511
2024-01-06 09:00:00,0.0,0,7.938736,33.925323,241.56647,3.3175755,5.858311
2024-01-06 10:00:00,0.0,0,10.16232,37.979954,214.57483,2.7885168,5.5768013
2024-01-06 11:00:00,0.0,0,12.219117,41.629856,207.8734,2.7985973,4.9578924
2024-01-06 12:00:00,0.0,0,12.526666,45.092907,212.97913,2.877759,5.128906
2024-01-06 13:00:00,0.0,0,9.9159975,46.803295,208.21486,2.030589,4.93674
2024-01-06 14:00:00,0.0,0,10.270864,45.583637,209.50041,1.6567464,4.9925056
2024-01-06 15:00:00,0.0,0,13.961018,41.273262,215.62755,0.95899224,4.9542923
2024-01-06 16:00:00,0.0,0,16.912111,38.61385,230.76695,0.55391186,5.356234
2024-01-06 17:00:00,0.0,0,13.107097,41.446247,243.26399,0.39768246,4.917197
2024-01-06 18:00:00,0.0,0,10.738614,47.57079,228.4222,0.21211241,4.0454144
2024-01-06 19:00:00,0.0,0,8.671908,50.320694,208.15125,0.17378455,3.2225482
2024-01-06 20:00:00,0.0,0,5.576205,57.99381,175.08862,0.09211949,2.8090632
2024-01-06 21:00:00,0.0,0,3.3216312,68.95481,146.23935,0.040221456,2.5954752
2024-01-06 22:00:00,0.0,0,2.2705605,73.43676,137.0725,0.0263185,2.284955
2024-01-06 23:00:00,0.0,0,2.5923038,75.69175,132.76152,0.023703707,2.0245256
2024-01-07 00:00:00,0.0,0,2.267112,72.99038,130.66441,0.017795542,1.7969722
2024-01-07 01:00:00,0.0,0,1.983563,70.35905,126.6128,0.01822779,1.8885674
2024-01-07 02:00:00,0.0,0,1.8913144,65.89291,128.04613,0.017597923,1.636361
2024-01-07 03:00:00,0.0,0,2.3528612,63.30379,130.36847,0.022330582,1.4502392
2024-01-07 04:00:00,0.0,0,2.6554503,59.154007,134.30666,0.039178144,1.5770874
2024-01-07 05:00:00,0.0,0,3.4204352,57.51209,134.73433,0.055824976,1.8267426
2024-01-07 06:00:00,0.0,0,3.7542732,56.25401,136.69592,0.09446428,2.223339
2024-01-07 07:00:00,0.0,0,3.878739,55.70464,141.25964,0.19277261,2.1895921
2024-01-07 08:00:00,0.0,0,4.112926,55.990513,150.08034,0.4778684,2.4215758
2024-01-07 09:00:00,0.0,0,3.8978357,57.38159,156.76707,0.7742121,2.9624798
2024-01-07 10:00:00,0.0,0,4.9466324,58.334564,156.80214,0.7640856,3.347541
2024-01-07 11:00:00,0.0,0,5.916722,61.2903,158.0106,0.69651073,2.8167336
2024-01-07 12:00:00,0.0,0,8.55806,59.160797,163.1153,0.7623935,3.010765
2024-01-07 13:00:00,0.0,0,6.5482025,59.50384,164.70265,0.91272324,3.2723925
2024-01-07 14:00:00,0.0,0,9.392206,58.421616,172.4283,0.6384638,2.4643652
2024-01-07 15:00:00,0.0,0,11.795064,53.160324,184.16084,0.39081743,2.843427
2024-01-07 16:00:00,0.0,0,12.991845,45.147182,204.15459,0.32786337,3.1081047
2024-01-07 17:00:00,0.0,0,15.03928,38.94702,217.28545,0.40395418,3.775698
2024-01-07 18:00:00,0.0,0,18.244059,32.381275,228.79301,0.4671819,5.187133
2024-01-07 19:00:00,0.0,0,17.537462,30.72097,235.56844,0.52801025,4.6467676
2024-01-07 20:00:00,0.0,0,15.8452,32.26335,230.80891,0.38617763,4.2596536
2024-01-07 21:00:00,0.0,0,10.988597,34.983047,224.58693,0.15998818,4.160062
2024-01-07 22:00:00,0.0,0,7.1152673,37.218483,218.54315,0.12628122,3.6770952
2024-01-07 23:00:00,0.0,0,5.7669454,38.064846,209.5177,0.097564615,3.86355
2024-01-08 00:00:00,0.0,0,5.8146577,38.870434,204.35875,0.07825799,4.018779
2024-01-08 01:00:00,0.0,0,5.980926,37.08717,205.70854,0.07220299,3.498768
2024-01-08 02:00:00,0.0,0,5.206754,37.36045,210.1543,0.084581226,3.7695596
2024-01-08 03:00:00,0.0,0,6.4512925,36.44431,210.55658,0.0944862,4.1035347
2024-01-08 04:00:00,0.0,0,6.47123,32.90092,213.21947,0.21539395,4.4345775
2024-01-08 05:00:00,0.0,0,10.321984,23.770773,223.26851,0.7074922,6.1219907
2024-01-08 06:00:00,0.0,0,16.305061,19.109009,244.06844,3.2799122,8.179732
2024-01-08 07:00:00,0.0,0,17.944815,17.271643,264.40656,7.7754574,8.282388
2024-01-08 08:00:00,0.0,0,16.865831,18.706049,280.8513,8.990862,8.86679
2024-01-08 09:00:00,0.0,0,14.600156,26.208807,267.0612,6.4202065,7.6137257
2024-01-08 10:00:00,0.0,0,12.0159,33.096306,237.13014,3.8092844,6.678903
2024-01-08 11:00:00,0.0,0,9.227714,39.416096,229.89746,2.5298371,6.5163827
2024-01-08 12:00:00,0.0,0,8.828671,43.196575,217.5308,2.410537,7.131642
2024-01-08 13:00:00,0.0,0,9.208202,43.53337,220.44408,2.3116064,7.269653
2024-01-08 14:00:00,0.0,0,11.788602,42.443836,219.84583,1.6620103,6.59972
2024-01-08 15:00:00,0.0,0,15.01901,37.07069,253.43422,1.2884034,5.8472195
2024-01-08 16:00:00,0.0,0,16.770782,25.78814,276.79648,1.1048157,5.605472
2024-01-08 17:00:00,0.0,0,17.10579,26.226862,311.39926,0.83169025,5.7671547
2024-01-08 18:00:00,0.0,0,15.154049,21.744165,313.51712,0.68415076,6.1230736
2024-01-08 19:00:00,0.0,0,12.223663,14.972748,314.98416,0.49787733,5.3214746
2024-01-08 20:00:00,0.0,0,9.816944,18.53071,296.25372,0.31769076,4.3542104
2024-01-08 21:00:00,0.0,0,8.266915,19.490568,278.76593,0.23762445,3.7410858
2024-01-08 22:00:00,0.0,0,6.7677307,18.46454,274.43573,0.15438671,3.1341734
2024-01-08 23:00:00,0.0,0,5.6728806,18.913742,256.99008,0.10386595,2.8496838
2024-01-09 00:00:00,0.0,0,4.722638,20.857565,243.25336,0.08405957,2.3488624
2024-01-09 01:00:00,0.0,0,4.6925325,21.680239,233.82588,0.07084348,2.1315548
2024-01-09 02:00:00,0.0,0,4.4825377,22.513786,225.69939,0.056691837,2.1877093
2024-01-09 03:00:00,0.0,0,5.0943866,23.71708,223.85492,0.071817815,2.418562
2024-01-09 04:00:00,0.0,0,5.2566934,24.495804,221.32951,0.12453268,2.6015794
2024-01-09 05:00:00,0.0,0,6.022957,22.013435,235.91528,0.28282204,3.1763122
2024-01-09 06:00:00,0.0,0,8.320556,24.217703,242.65761,0.49397874,3.6597393
2024-01-09 07:00:00,0.0,0,9.8415365,15.735673,250.88812,0.65187436,3.7758567
2024-01-09 08:00:00,0.0,0,9.79733,16.979395,255.80605,0.9324216,3.9901829
2024-01-09 09:00:00,0.0,0,9.446571,23.163248,257.79584,1.221809,4.0374513
2024-01-09 10:00:00,0.0,0,10.267012,24.943438,257.3715,1.6711823,4.229471
2024-01-09 11:00:00,0.0,0,10.365479,19.229845,260.62735,2.3613572,4.501613
2024-01-09 12:00:00,0.0,0,9.607751,18.362078,261.54965,2.8627784,4.624747
2024-01-09 13:00:00,0.0,0,9.227164,18.321589,260.95654,2.715356,5.748244
2024-01-09 14:00:00,0.0,0,10.100048,18.01824,271.21176,2.2716074,6.003229
2024-01-09 15:00:00,0.0,0,11.886437,16.777004,284.66397,1.4893888,6.1459146
2024-01-09 16:00:00,0.0,0,12.156868,16.994896,293.67484,0.7199041,6.231806
2024-01-09 17:00:00,0.0,0,11.73088,16.815857,297.74078,0.46891317,6.1342645
2024-01-09 18:00:00,0.0,0,11.256375,17.815733,294.08505,0.35486397,5.4505515
2024-01-09 19:00:00,0.0,0,10.547287,22.03383,279.551,0.243998,4.7265587
2024-01-09 20:00:00,0.0,0,10.065574,24.267805,266.56107,0.1758913,4.343867
2024-01-09 21:00:00,0.0,0,9.07503,28.271332,252.46672,0.13610446,3.8012877
2024-01-09 22:00:00,0.0,0,7.5760703,32.097233,239.54765,0.09328716,3.258124
2024-01-09 23:00:00,0.0,0,6.3628516,34.319736,222.28735,0.06228262,3.2124527
2024-01-10 00:00:00,0.0,0,5.5796566,36.271122,213.90474,0.04667792,3.2372544
2024-01-10 01:00:00,0.0,0,6.09236,34.814434,213.73909,0.041795302,3.3785
2024-01-10 02:00:00,0.0,0,5.2478538,35.48895,206.86723,0.04081772,3.4520862
2024-01-10 03:00:00,0.0,0,4.9892163,33.209713,210.16069,0.04926637,3.561492
2024-01-10 04:00:00,0.0,0,5.6420646,28.742876,207.00151,0.11623264,3.7349713
2024-01-10 05:00:00,0.0,0,8.356004,24.616869,211.62605,0.2903612,4.3115335
2024-01-10 06:00:00,0.0,0,11.806737,19.045347,224.02547,0.70773727,4.7601366
2024-01-10 07:00:00,0.0,0,12.181575,18.3342,241.61833,2.2282255,5.022843
2024-01-10 08:00:00,0.0,0,9.277646,26.511719,229.56953,3.1732826,5.2779922
2024-01-10 09:00:00,0.0,0,7.8403397,35.012707,223.8266,3.323823,5.3255424
2024-01-10 10:00:00,0.0,0,7.423163,37.71242,218.34619,3.8336155,5.358381
2024-01-10 11:00:00,0.0,0,6.860268,39.033676,216.66333,3.3733227,5.2974944
2024-01-10 12:00:00,0.0,0,7.5462356,41.72206,215.88362,2.7701597,5.49564
2024-01-10 13:00:00,0.0,0,9.933518,42.91302,213.49388,2.4722044,5.7149677
2024-01-10 14:00:00,0.0,0,12.097117,40.896885,220.73492,1.9422318,5.9062138
2024-01-10 15:00:00,0.0,0,17.71331,30.02559,239.54076,1.7169436,6.3240814
2024-01-10 16:00:00,0.0,0,21.213648,20.179459,269.1489,2.0222023,6.4679146
2024-01-10 17:00:00,0.0,0,21.833464,15.410895,303.0615,2.345516,7.1449885
2024-01-10 18:00:00,0.0,0,19.705511,14.376325,319.1437,2.3840249,7.6233497
2024-01-10 19:00:00,0.0,0,18.826044,14.378566,324.37454,2.4541128,8.148007
2024-01-10 20:00:00,0.0,0,16.5257,14.090678,313.5944,2.454409,7.973881
2024-01-10 21:00:00,0.0,0,15.054965,16.97139,302.4465,1.7390202,7.351484
2024-01-10 22:00:00,0.0,0,13.17636,18.547972,289.4232,0.9026048,5.2990117
2024-01-10 23:00:00,0.0,0,11.132896,18.9201,271.44315,0.50930756,4.3355765
2024-01-11 00:00:00,0.0,0,9.422022,18.222876,253.87128,0.29742607,4.146023
2024-01-11 01:00:00,0.0,0,7.144911,16.85161,247.05083,0.15406875,4.0223727
2024-01-11 02:00:00,0.0,0,6.1595097,16.324638,243.13252,0.124253206,3.8834343
2024-01-11 03:00:00,0.0,0,5.7398167,16.130106,246.3258,0.13422626,4.172561
2024-01-11 04:00:00,0.0,0,6.3101296,12.116534,247.84312,0.36306837,4.3188233
2024-01-11 05:00:00,0.0,0,8.894729,10.568021,256.1301,1.3778514,5.3029447
2024-01-11 06:00:00,0.0,0,12.283174,9.393395,281.76852,4.343755,6.488683
2024-01-11 07:00:00,0.0,0,13.194355,9.000264,303.2748,8.812661,6.7784667
2024-01-11 08:00:00,0.0,0,11.241866,11.482838,283.83878,6.0895596,7.136762
2024-01-11 09:00:00,0.0,0,11.244229,18.552862,260.425,5.8409386,7.4402595
2024-01-11 10:00:00,0.0,0,11.426497,27.299973,246.82312,5.7879176,8.7030945
2024-01-11 11:00:00,0.0,0,11.2562475,32.586937,241.20984,5.2928405,9.658849
2024-01-11 12:00:00,0.0,0,11.601772,37.478176,234.53607,4.412789,9.368329
2024-01-11 13:00:00,0.0,0,14.683761,38.29773,249.7292,3.4385204,9.305121
2024-01-11 14:00:00,0.0,0,17.566454,37.33797,257.84705,2.5171735,10.005213
2024-01-11 15:00:00,0.0,0,21.897003,27.373886,272.34088,2.6423948,10.240931
2024-01-11 16:00:00,0.0,0,25.192938,15.102567,313.0071,4.0495143,10.817684
2024-01-11 17:00:00,0.0,0,25.837656,11.907069,341.52792,4.6579814,10.357656
2024-01-11 18:00:00,0.0,0,26.802622,13.42352,350.75156,5.335317,10.630543
2024-01-11 19:00:00,0.0,0,26.080164,11.47054,374.29288,4.3935323,10.88081
2024-01-11 20:00:00,0.0,0,21.615286,13.605561,334.8594,1.9492439,9.716577
2024-01-11 21:00:00,0.0,0,16.221472,16.600965,314.17932,0.9080451,10.058883
2024-01-11 22:00:00,0.0,0,11.8885565,20.56801,295.32623,0.25185898,7.05588
2024-01-11 23:00:00,0.0,0,8.74389,24.573248,289.71814,0.08788229,6.5112367
2024-01-12 00:00:00,0.0,0,8.748301,29.872473,286.8823,0.059755463,6.3932586
2024-01-12 01:00:00,0.0,0,6.8991303,41.86589,271.29727,0.050569326,5.972437
2024-01-12 02:00:00,0.0,0,6.3541017,48.326508,261.36584,0.04549368,5.9315476
2024-01-12 03:00:00,0.0,0,5.7245274,51.20377,276.20584,0.050302576,5.8260446
2024-01-12 04:00:00,0.0,0,6.206264,46.806152,284.88013,0.09836635,7.161921
2024-01-12 05:00:00,0.0,0,8.028302,44.838593,288.15826,0.18805699,8.288989
2024-01-12 06:00:00,0.0,0,9.768879,41.374763,298.65555,0.30412176,9.16766
2024-01-12 07:00:00,0.0,0,9.755069,45.80109,304.68396,1.0050426,9.302248
2024-01-12 08:00:00,0.0,0,7.587542,50.824295,304.98862,1.8269854,9.145954
2024-01-12 09:00:00,0.0,0,6.3940806,54.878216,285.88406,2.2066262,9.176184
2024-01-12 10:00:00,0.0,0,5.657284,56.32069,267.71167,2.0852392,8.995989
2024-01-12 11:00:00,0.0,0,5.2592797,56.24232,258.1074,2.0208983,8.538857
2024-01-12 12:00:00,0.0,0,5.590988,55.939835,251.48256,1.8408995,9.073382
2024-01-12 13:00:00,0.0,0,6.084066,56.88333,247.29225,1.4681057,8.23627
2024-01-12 14:00:00,0.0,0,7.2969356,55.154636,251.88243,1.1906635,8.124895
2024-01-12 15:00:00,0.0,0,9.2771,49.877598,272.99124,0.9365569,8.4750395
2024-01-12 16:00:00,0.0,0,11.411648,47.69345,285.89417,0.3868313,9.491423
2024-01-12 17:00:00,0.0,0,12.523632,46.85854,292.668,0.3121793,8.95304
2024-01-12 18:00:00,0.0,0,11.905387,45.546467,307.4436,0.26584482,8.579813
2024-01-12 19:00:00,0.0,0,12.634243,41.753162,314.4102,0.1898428,8.08138
2024-01-12 20:00:00,0.0,0,11.421683,39.751884,309.2823,0.10761881,7.6368775
2024-01-12 21:00:00,0.0,0,9.366769,37.957424,305.2234,0.08289666,6.6038914
2024-01-12 22:00:00,0.0,0,8.10892,38.422684,290.56973,0.05705421,5.9736557
2024-01-12 23:00:00,0.0,0,7.82258,38.952625,285.76917,0.045536313,6.2143884
2024-01-13 00:00:00,0.0,0,6.7796426,37.735214,287.72086,0.03772745,6.97737
2024-01-13 01:00:00,0.0,0,6.3194213,34.79891,288.92447,0.03644255,8.419311
2024-01-13 02:00:00,0.0,0,6.182043,33.86665,291.44608,0.036238864,9.640455
2024-01-13 03:00:00,0.0,0,6.380668,35.294266,293.1403,0.04630962,9.9386
2024-01-13 04:00:00,0.0,0,7.0494347,35.115986,318.89038,0.087299645,11.140297
2024-01-13 05:00:00,0.0,0,8.502585,35.82666,334.34103,0.11143086,11.343502
2024-01-13 06:00:00,0.0,0,9.03424,37.23644,340.45224,0.2116695,11.433248
2024-01-13 07:00:00,0.0,0,8.252942,39.972637,346.44882,1.4068937,11.611121
2024-01-13 08:00:00,0.0,0,6.7932563,42.098694,332.98038,2.5492523,11.865146
2024-01-13 09:00:00,0.0,0,6.1355953,47.204895,309.9197,3.0754163,12.61599
2024-01-13 10:00:00,0.0,0,5.640827,52.86383,289.92337,2.5657852,11.858944
2024-01-13 11:00:00,0.0,0,5.5528584,55.368748,266.48868,2.06519,10.380154
2024-01-13 12:00:00,0.0,0,5.6668205,58.722248,250.24817,1.7743354,9.178084
2024-01-13 13:00:00,0.0,0,6.3833885,58.189484,246.65935,1.7069985,8.126914
2024-01-13 14:00:00,0.0,0,7.6176796,56.357502,246.64569,1.4205171,7.6164546
2024-01-13 15:00:00,0.0,0,11.065055,49.723995,264.12283,0.9839856,8.086661
2024-01-13 16:00:00,0.0,0,13.19913,39.85745,286.32828,0.30801257,8.486796
2024-01-13 17:00:00,0.0,0,12.450978,33.787132,308.8715,0.19875182,8.51374
